,ma1_length,ma2_length,cumulative_return,cumulative_baseline_return,profitable_quarters,total_trades,quarters_beating_baseline_results,strategy_quarterly_stdev,baseline_quarterly_stdev
58,187,574,17.6018378485589,32.248566172492154,21,122,0.39,0.4584477347716877,0.6436151499452962
59,589,975,3.485124557406575,32.248566172492154,16,71,0.25,0.6309903716844668,0.6436151499452962
60,218,731,11.021059303321133,32.248566172492154,22,101,0.42,0.4296122803730539,0.6436151499452962
61,218,686,16.516022379071504,32.248566172492154,21,105,0.36,0.4534930922756198,0.6436151499452962
62,23,822,3.578020445486122,32.248566172492154,20,226,0.33,0.45835171602917835,0.6436151499452962
63,312,459,5.341186014774784,32.248566172492154,16,168,0.33,0.5039134557080212,0.6436151499452962
64,1032,1093,2.3078524727291225,32.248566172492154,16,114,0.31,0.59732431883133,0.6436151499452962
65,1055,1068,0.09405803215215491,32.248566172492154,18,195,0.31,0.6405489681738775,0.6436151499452962
66,38,496,1.3331523268711725,32.248566172492154,21,236,0.36,0.42720326324240254,0.6436151499452962
67,357,428,5.464208038835155,32.248566172492154,16,202,0.39,0.4263309307415966,0.6436151499452962
68,900,913,-0.5383591146684723,32.248566172492154,19,260,0.36,0.4016801506341209,0.6436151499452962
69,174,517,10.258893877929076,32.248566172492154,21,130,0.39,0.4924199521787393,0.6436151499452962
70,85,475,8.492170847973961,32.248566172492154,19,167,0.36,0.3947954416693329,0.6436151499452962
71,1053,1087,1.596798457962763,32.248566172492154,17,141,0.31,0.6016549245200447,0.6436151499452962
72,403,483,0.8803103227994593,32.248566172492154,17,195,0.39,0.32935080333003464,0.6436151499452962
73,825,962,4.0873442481910045,32.248566172492154,18,89,0.28,0.5023591034410105,0.6436151499452962
74,978,1037,1.4270799889882304,32.248566172492154,18,119,0.28,0.5173586545040542,0.6436151499452962
75,377,886,13.64894837419205,32.248566172492154,21,73,0.33,0.5071431898915031,0.6436151499452962
76,427,502,1.685235345608838,32.248566172492154,17,191,0.42,0.3757206505304885,0.6436151499452962
77,1040,1052,-0.2353620469672456,32.248566172492154,17,212,0.31,0.5708593008000116,0.6436151499452962
78,629,898,2.7829106100889067,32.248566172492154,17,77,0.36,0.5572510059286025,0.6436151499452962
79,172,738,19.201189404654574,32.248566172492154,21,101,0.36,0.4252309005279301,0.6436151499452962
80,606,918,5.876724389089918,32.248566172492154,20,77,0.36,0.5463450527925785,0.6436151499452962
81,818,971,3.945678848032535,32.248566172492154,18,91,0.25,0.5321126637910152,0.6436151499452962
82,586,1023,6.474314497838811,32.248566172492154,18,65,0.28,0.6378079870856529,0.6436151499452962
83,60,147,-0.7374979651106699,32.248566172492154,13,534,0.28,0.3552791870765464,0.6436151499452962
84,355,414,2.0754048563843357,32.248566172492154,16,239,0.36,0.441200068226719,0.6436151499452962
85,1002,1018,-0.6339867167223937,32.248566172492154,18,195,0.28,0.5261591276853234,0.6436151499452962
86,471,809,3.8361399816812973,32.248566172492154,20,82,0.25,0.5777479220206481,0.6436151499452962
87,674,934,3.0026937981415465,32.248566172492154,16,75,0.36,0.5436989723757568,0.6436151499452962
88,120,606,9.609075398137634,32.248566172492154,22,128,0.36,0.43645536897587905,0.6436151499452962
89,983,1018,-0.13199665403471394,32.248566172492154,17,144,0.31,0.5283214992611157,0.6436151499452962
90,733,921,3.4250714975481564,32.248566172492154,18,81,0.36,0.5126162320298618,0.6436151499452962
91,1030,1084,1.4333663806811945,32.248566172492154,15,112,0.28,0.5926770311927113,0.6436151499452962
92,919,972,5.698518602546947,32.248566172492154,18,126,0.36,0.45621661272245634,0.6436151499452962
93,297,480,7.273542924426481,32.248566172492154,17,153,0.33,0.511838526502304,0.6436151499452962
94,436,602,-0.07023028679699272,32.248566172492154,16,135,0.42,0.38203038723333815,0.6436151499452962
95,638,1061,1.517962828092462,32.248566172492154,15,64,0.19,0.6294590104942948,0.6436151499452962
96,401,810,10.515753595023039,32.248566172492154,23,79,0.33,0.43615685311660884,0.6436151499452962
97,215,591,21.81437739628253,32.248566172492154,20,117,0.42,0.4515676732716567,0.6436151499452962
98,891,1015,7.94920013143248,32.248566172492154,18,96,0.28,0.48275168507292615,0.6436151499452962
99,896,905,-0.6712909873361821,32.248566172492154,17,311,0.28,0.3937482158303474,0.6436151499452962
