,ma1_length,ma2_length,cumulative_return,cumulative_baseline_return,profitable_quarters,total_trades,quarters_beating_baseline_results,strategy_quarterly_stdev,baseline_quarterly_stdev
56,76,1070,11.446931041173805,32.248566172492154,13,99,0.36,0.4675859272594226,0.6436151499452962
57,494,847,10.03943094280509,32.248566172492154,12,76,0.31,0.4456241229671354,0.6436151499452962
58,727,1082,8.00136023861045,32.248566172492154,9,61,0.36,0.4150201735452982,0.6436151499452962
59,993,999,4.81898259920584,32.248566172492154,13,311,0.28,0.3756551380392253,0.6436151499452962
60,392,794,16.65043594380747,32.248566172492154,15,81,0.36,0.4411168846979627,0.6436151499452962
61,333,344,-0.5056114103266054,32.248566172492154,14,572,0.25,0.40656791927023733,0.6436151499452962
62,1042,1083,13.701141269214142,32.248566172492154,14,128,0.33,0.4686406939433837,0.6436151499452962
63,507,973,13.352702872761018,32.248566172492154,14,69,0.33,0.42810482517936815,0.6436151499452962
64,633,1054,6.607272801378615,32.248566172492154,13,65,0.39,0.42294896398564324,0.6436151499452962
65,415,471,7.695344498884294,32.248566172492154,18,213,0.33,0.44622901774455936,0.6436151499452962
66,43,967,9.92434622949287,32.248566172492154,14,131,0.36,0.423134042009245,0.6436151499452962
67,1000,1008,4.1650874593029314,32.248566172492154,13,274,0.33,0.40312905734420806,0.6436151499452962
68,849,882,11.644626064322429,32.248566172492154,14,173,0.33,0.4193448287554936,0.6436151499452962
69,60,1021,11.039943406396812,32.248566172492154,13,109,0.36,0.4628524934087639,0.6436151499452962
70,70,779,9.751467512414568,32.248566172492154,16,135,0.36,0.4201468631952299,0.6436151499452962
71,604,643,14.313382507990704,32.248566172492154,16,213,0.28,0.433295693678297,0.6436151499452962
72,961,968,4.153953904254378,32.248566172492154,13,311,0.31,0.3604773318155859,0.6436151499452962
73,229,738,15.319550201793714,32.248566172492154,16,97,0.42,0.44700040990767254,0.6436151499452962
74,133,391,6.69233142867057,32.248566172492154,17,192,0.36,0.4131165588889444,0.6436151499452962
75,52,612,19.01395696244097,32.248566172492154,18,180,0.36,0.3691624040783623,0.6436151499452962
76,1028,1030,1.5490826908497124,32.248566172492154,14,495,0.31,0.43960403737412934,0.6436151499452962
77,1018,1081,9.642924151938255,32.248566172492154,14,111,0.31,0.4635863130514053,0.6436151499452962
78,454,487,1.3549468789618113,32.248566172492154,15,281,0.28,0.4232873358318538,0.6436151499452962
79,715,1080,9.478311980420093,32.248566172492154,10,61,0.39,0.41514478600428434,0.6436151499452962
80,238,263,2.2522719181661612,32.248566172492154,16,498,0.31,0.37988012572929614,0.6436151499452962
81,497,977,10.721677917226062,32.248566172492154,12,67,0.33,0.424019344825043,0.6436151499452962
82,82,326,8.7224143387712,32.248566172492154,16,253,0.39,0.39348856373157043,0.6436151499452962
83,1052,1063,6.840581341963145,32.248566172492154,12,217,0.33,0.49299974393537377,0.6436151499452962
84,279,1045,15.63950107283787,32.248566172492154,12,56,0.39,0.45498723696929405,0.6436151499452962
85,1068,1082,12.743966473974913,32.248566172492154,13,195,0.33,0.4593802204053763,0.6436151499452962
86,133,190,0.9294281594763549,32.248566172492154,13,479,0.36,0.46165539193667965,0.6436151499452962
87,89,222,2.7982196628720506,32.248566172492154,14,375,0.36,0.41304334446019203,0.6436151499452962
88,970,1048,7.823585755749944,32.248566172492154,11,101,0.31,0.41285520075498355,0.6436151499452962
89,492,607,7.574456696689019,32.248566172492154,16,152,0.36,0.4118940393684004,0.6436151499452962
90,263,542,16.975066925761382,32.248566172492154,16,122,0.33,0.45348164924114964,0.6436151499452962
91,527,988,10.00024888502459,32.248566172492154,13,65,0.33,0.4407676710130275,0.6436151499452962
92,165,561,18.019845301240725,32.248566172492154,18,126,0.31,0.42406706264264354,0.6436151499452962
93,341,421,9.35107835212651,32.248566172492154,16,213,0.36,0.46138611950364483,0.6436151499452962
94,578,693,21.109430742881433,32.248566172492154,16,132,0.31,0.44925794672678665,0.6436151499452962
95,72,223,3.9224437197947157,32.248566172492154,15,369,0.39,0.3993504949388298,0.6436151499452962
96,745,987,13.706166881138355,32.248566172492154,14,74,0.39,0.4212228516808498,0.6436151499452962
97,1092,1092,0.0,32.248566172492154,0,0,0.5,0.0,0.6436151499452962
98,267,490,24.823964691982525,32.248566172492154,19,139,0.36,0.4794333969839563,0.6436151499452962
99,854,904,6.910681137261302,32.248566172492154,14,141,0.33,0.39265904486778985,0.6436151499452962
