,ma1_length,ma2_length,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
62,516,540,0.0,,6.906622907761926,32.248566172492154,15,,304,8.685714285714285
63,830,1093,-0.16536034483927098,,18.373081995856115,32.248566172492154,11,,68,1.9428571428571428
64,924,938,-0.013165993200979775,,13.322471151488205,32.248566172492154,14,,236,6.742857142857143
65,332,904,-0.07920852758636165,,48.750065203259254,32.248566172492154,15,,68,1.9428571428571428
66,761,954,0.0,,34.37211981653756,32.248566172492154,13,,77,2.2
67,649,1018,0.0024205967029007347,,31.86216449474859,32.248566172492154,16,,64,1.8285714285714285
68,969,1050,0.0,,16.508255142138513,32.248566172492154,12,,98,2.8
69,803,828,-0.0018085083032648441,,27.200854971596222,32.248566172492154,13,,194,5.542857142857143
70,1020,1092,0.0,,29.76076302656015,32.248566172492154,13,,105,3.0
71,930,937,-0.016497883853608286,,6.582926991230763,32.248566172492154,12,,320,9.142857142857142
72,464,965,0.0,,10.424087672207413,32.248566172492154,11,,69,1.9714285714285715
73,303,1048,-0.11564107784267696,,40.28331778557412,32.248566172492154,12,,58,1.6571428571428573
74,325,1009,-0.12782007670140638,,29.682659204027097,32.248566172492154,11,,63,1.8
75,98,1078,0.0,,18.003045553044398,32.248566172492154,12,,82,2.342857142857143
76,804,885,0.0,,37.522684627580134,32.248566172492154,14,,111,3.1714285714285713
77,921,1034,0.0,,30.993324996543077,32.248566172492154,14,,95,2.7142857142857144
78,440,518,0.0,,7.504263312181477,32.248566172492154,15,,190,5.428571428571429
79,1090,1091,-0.03014539655540016,,1.4720405613673946,32.248566172492154,12,,635,18.142857142857142
80,165,726,0.020535962717085354,,62.7726218191045,32.248566172492154,16,,99,2.8285714285714287
81,832,908,0.0,,45.318645545013915,32.248566172492154,15,,111,3.1714285714285713
82,509,794,0.0,,18.69006095199184,32.248566172492154,13,,84,2.4
83,73,586,0.02298560773956826,,50.79347434861721,32.248566172492154,18,,151,4.314285714285714
84,871,917,0.0,,10.251242424170774,32.248566172492154,15,,139,3.9714285714285715
85,407,529,0.01778683418107696,,18.76484712323817,32.248566172492154,16,,159,4.542857142857143
86,804,985,0.0,,49.110488670711234,32.248566172492154,15,,77,2.2
87,1060,1094,0.0,,52.649586082710265,32.248566172492154,14,,138,3.942857142857143
88,937,1078,-0.017968884818726827,,9.571327074909608,32.248566172492154,10,,82,2.342857142857143
89,77,917,0.0,,14.506072659531196,32.248566172492154,13,,99,2.8285714285714287
90,997,1055,0.0,,20.765983804271176,32.248566172492154,13,,116,3.3142857142857145
91,361,989,-0.08338635666790761,,30.858742546980146,32.248566172492154,13,,60,1.7142857142857142
92,616,1073,0.0,,10.56141670407491,32.248566172492154,10,,57,1.6285714285714286
93,823,883,0.0,,40.429299466927986,32.248566172492154,15,,128,3.657142857142857
94,1063,1095,0.0,,48.77377788460899,32.248566172492154,14,,138,3.942857142857143
95,37,367,0.05046573986656866,,31.510466466821768,32.248566172492154,18,,296,8.457142857142857
96,200,578,0.05255307227015882,,69.29770376193851,32.248566172492154,18,,116,3.3142857142857145
97,355,952,-0.05509101744446421,,31.776255306190272,32.248566172492154,13,,64,1.8285714285714285
98,90,468,-0.026068517550505654,,28.489652579268103,32.248566172492154,14,,162,4.628571428571429
99,829,999,0.0,,36.034722418982035,32.248566172492154,14,,81,2.3142857142857145
