,ma1_length,ma2_length,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
69,73,824,0.19218391578558203,,204.93008134286555,32.248566172492154,21,,120,3.4285714285714284
70,470,662,0.07201772061811207,,39.781970225543866,32.248566172492154,19,,112,3.2
71,840,857,0.17869937047179474,,52.06423149877421,32.248566172492154,21,,216,6.171428571428572
72,1012,1025,0.03705815279361446,,3.0074703622269645,32.248566172492154,17,,218,6.228571428571429
73,745,762,0.08190107195439911,,4.436310330251357,32.248566172492154,18,,240,6.857142857142857
74,419,726,0.12528666396832477,,49.56849442305829,32.248566172492154,20,,92,2.6285714285714286
75,1082,1086,0.03705815279361446,,26.73239967581657,32.248566172492154,16,,317,9.057142857142857
76,605,688,0.07267411497590093,,108.21855407123063,32.248566172492154,18,,143,4.085714285714285
77,118,742,0.25919952579287187,,113.2529430671921,32.248566172492154,22,,107,3.057142857142857
78,40,108,0.12038406492663212,,18.260239159397194,32.248566172492154,23,,734,20.97142857142857
79,33,863,0.14841099173787842,,148.83370287976797,32.248566172492154,21,,160,4.571428571428571
80,117,276,0.06521161223823913,,15.278704201422837,32.248566172492154,18,,265,7.571428571428571
81,490,846,0.08837389985916433,,10.777699349217105,32.248566172492154,17,,75,2.142857142857143
82,1036,1084,0.0,,19.764516878778384,32.248566172492154,15,,115,3.2857142857142856
83,808,1001,0.2318363256321112,,54.06723843708821,32.248566172492154,20,,75,2.142857142857143
84,508,977,0.03705815279361446,,32.81178995953522,32.248566172492154,17,,66,1.8857142857142857
85,140,223,0.08170195724944374,,3.5346155147557488,32.248566172492154,18,,359,10.257142857142858
86,772,778,0.13713710688329206,,8.37036465372666,32.248566172492154,20,,379,10.82857142857143
87,1080,1091,0.03705815279361446,,54.69910264754964,32.248566172492154,16,,213,6.085714285714285
88,894,941,0.1603844163160273,,18.862339849744057,32.248566172492154,20,,134,3.8285714285714287
89,197,276,0.17609261874721716,,14.35557366885269,32.248566172492154,19,,294,8.4
90,309,676,0.10063059312544476,,9.585608794588792,32.248566172492154,18,,107,3.057142857142857
91,869,1041,0.08269621086300893,,36.5315805825995,32.248566172492154,19,,79,2.257142857142857
92,53,63,0.006302752313953386,,2.0202265251362794,32.248566172492154,16,,1731,49.457142857142856
93,443,873,0.038852606495130004,,20.058567947607894,32.248566172492154,18,,75,2.142857142857143
94,451,1022,0.16434504555863483,,52.512594405766556,32.248566172492154,18,,60,1.7142857142857142
95,413,563,0.03705815279361446,,10.357922329646023,32.248566172492154,16,,151,4.314285714285714
96,212,1068,0.06062787527465496,,78.54738397290339,32.248566172492154,19,,64,1.8285714285714285
97,12,473,0.0896517887909265,,761.9398142919279,32.248566172492154,22,,335,9.571428571428571
98,53,298,0.1501903898021446,,114.24448305313014,32.248566172492154,20,,290,8.285714285714286
99,768,800,0.037058152793614685,,1.1651329635476855,32.248566172492154,16,,172,4.914285714285715
