,ma1_length,ma2_length,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio
88,688,1080,-0.0482529965019769,,8.969515528802068,32.248566172492154,15,
89,16,474,0.17636527564566817,,731.1690592811351,32.248566172492154,20,
90,527,716,0.07170820844353898,,12.383633731220444,32.248566172492154,17,
91,886,1025,0.07385356229882012,,56.265993834523556,32.248566172492154,19,
92,97,935,0.1274767387768576,,44.324245252365046,32.248566172492154,19,
93,707,778,0.06926405591222773,,6.928298982923743,32.248566172492154,19,
94,860,962,0.07911348977631394,,17.352270161515694,32.248566172492154,20,
95,701,1017,0.06457736254506052,,28.269681876118703,32.248566172492154,18,
96,1081,1086,0.018185685419547015,,18.44311695600009,32.248566172492154,16,
97,943,1065,0.040131221959463614,,9.761299790939487,32.248566172492154,17,
98,454,656,0.0680481546970948,,23.83528587547715,32.248566172492154,20,
99,639,857,0.06038121358415616,,13.492488024288637,32.248566172492154,18,
