,ma,buy_threshold,take_profit_threshold,stop_loss_threshold,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
0,745,0.55,0.32,0.09,0.0,,0.0,32.248566172492154,0,,0,0.0
1,347,0.63,0.89,0.8,0.0,,0.0,32.248566172492154,0,,0,0.0
2,970,0.91,0.66,0.84,0.0,,0.0,32.248566172492154,0,,0,0.0
3,138,0.92,0.2,0.73,0.0,,0.0,32.248566172492154,0,,0,0.0
4,951,0.78,0.06,0.16,0.0,,0.0,32.248566172492154,0,,0,0.0
5,279,0.4,0.47,0.76,0.0,,4.044017155404157,32.248566172492154,8,,1,0.02857142857142857
6,1036,0.87,0.63,0.22,0.0,,0.0,32.248566172492154,0,,0,0.0
7,472,0.43,0.16,0.79,0.0,,0.4582709158441238,32.248566172492154,2,,2,0.05714285714285714
8,323,0.31,0.76,0.57,0.04085803456852699,,131.4353448275862,32.248566172492154,18,,1,0.02857142857142857
9,62,0.07,0.4,0.5,0.04085803456852721,,28.157769869513647,32.248566172492154,18,,1,0.02857142857142857
10,834,0.4,0.27,0.39,0.0,,0.2839293878915923,32.248566172492154,2,,116,3.3142857142857145
11,821,0.98,0.57,0.36,0.0,,0.0,32.248566172492154,0,,0,0.0
12,1070,0.49,0.12,0.7,0.0,,2.1106402685157857,32.248566172492154,3,,4,0.11428571428571428
13,864,0.94,0.02,0.09,0.0,,0.0,32.248566172492154,0,,0,0.0
