,ma1_length,ma2_length,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
62,1081,1086,-0.0012143073591994735,,74.4229584150491,32.248566172492154,14,,269,7.685714285714286
63,721,1032,0.0,,38.63771912348197,32.248566172492154,13,,68,1.9428571428571428
64,821,826,0.0293245693458426,,108.32094423821052,32.248566172492154,17,,371,10.6
65,616,1064,0.0,,15.741230056121118,32.248566172492154,11,,57,1.6285714285714286
66,988,988,0.0,,0.0,32.248566172492154,0,,0,0.0
67,972,1064,0.0,,46.28887987703071,32.248566172492154,14,,99,2.8285714285714287
68,359,1088,-0.13966267682263322,,25.25133181194932,32.248566172492154,11,,58,1.6571428571428573
69,296,926,-0.08816744770842844,,41.02309307218134,32.248566172492154,14,,70,2.0
70,329,401,0.062089065539335575,,41.59354448767822,32.248566172492154,19,,239,6.828571428571428
71,1003,1087,0.0,,19.0201542749474,32.248566172492154,14,,96,2.742857142857143
