,ma,buy_threshold,take_profit_threshold,stop_loss_threshold,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
28,482,0.48,0.43,0.33,0.0,,4.631663362546469,32.248566172492154,8,,2,0.05714285714285714
29,122,0.5,0.54,0.11,0.0,,0.0,32.248566172492154,0,,0,0.0
30,871,0.7,0.11,0.51,0.0,,0.0,32.248566172492154,0,,0,0.0
31,816,0.25,0.49,0.5,0.06963082632625794,,52.269519495235905,32.248566172492154,19,,13,0.37142857142857144
32,147,0.69,0.71,0.62,0.0,,0.0,32.248566172492154,0,,0,0.0
33,1062,0.42,0.51,0.85,-0.06885392332004958,,2.36164248341126,32.248566172492154,10,,4,0.11428571428571428
34,292,0.59,0.25,0.58,0.0,,0.0,32.248566172492154,0,,0,0.0
35,148,0.71,0.56,0.02,0.0,,0.0,32.248566172492154,0,,0,0.0
36,323,0.96,0.28,0.62,0.0,,0.0,32.248566172492154,0,,0,0.0
37,545,0.62,0.31,0.03,0.0,,0.0,32.248566172492154,0,,0,0.0
38,1083,0.17,0.26,0.31,0.03710633941160624,,3.618385508835292,32.248566172492154,19,,953,27.228571428571428
39,438,0.37,0.86,0.52,-0.07311306901615267,,2.6684916301673964,32.248566172492154,11,,1,0.02857142857142857
40,643,0.84,0.86,0.36,0.0,,0.0,32.248566172492154,0,,0,0.0
41,168,0.91,0.75,0.16,0.0,,0.0,32.248566172492154,0,,0,0.0
42,50,0.53,0.08,0.35,0.0,,0.0,32.248566172492154,0,,0,0.0
43,816,0.26,0.93,0.41,0.04085803456852721,,46.57945758258671,32.248566172492154,18,,71,2.0285714285714285
44,792,0.52,0.17,0.54,0.0,,4.635195042109084,32.248566172492154,8,,2,0.05714285714285714
45,747,0.43,0.24,0.52,-0.07536286417033777,,2.6163514899353455,32.248566172492154,11,,6,0.17142857142857143
46,83,0.07,0.51,0.29,0.04085803456852721,,28.210497835952253,32.248566172492154,18,,7,0.2
47,757,0.93,0.75,0.88,0.0,,0.0,32.248566172492154,0,,0,0.0
48,643,0.8,0.28,0.41,0.0,,0.0,32.248566172492154,0,,0,0.0
49,330,0.78,0.09,0.75,0.0,,0.0,32.248566172492154,0,,0,0.0
50,666,0.92,0.93,0.0,0.0,,0.0,32.248566172492154,0,,0,0.0
51,421,0.25,0.05,0.51,0.04055339368314259,,49.65716965564883,32.248566172492154,18,,24,0.6857142857142857
52,891,0.51,0.89,0.75,-0.07311306901615255,,3.0761153980766984,32.248566172492154,11,,1,0.02857142857142857
53,1082,0.53,0.26,0.48,0.0,,4.630874804413627,32.248566172492154,8,,2,0.05714285714285714
54,161,0.41,0.12,0.91,0.0,,4.075062124469336,32.248566172492154,8,,2,0.05714285714285714
